"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"","Run","","","","2017-06-04","","3169.34008789063","","","","","0.464749179416233","1.89400005340576","","58","","115","124","","","0.727179264331642","26.71","27","0","0","0","0","","","","","","","","","","","","","","","","",""
"Zwift - Watopia - BST #2","Bike","","","","2017-06-06","","55432.359375","151","276","1069.522","","1.96577718098958","7.83199977874756","","75","","131","169","","","0.713288541503418","94.69","33","28","40","1","0","","","","","","66","22","6","24","0","0","","","","","",""
"","Bike","","","","2017-06-06","","0","","","","","2.01154106987847","0","","","","130","169","","","0.69702223829515","110.16","32","28","40","0","0","","","","","","","","","","","","","","","","",""
"Zwift - Richmond, VA - Recovery","Bike","","","","2017-06-07","","15480.759765625","78","149","222.293","","0.788888888888889","5.44999980926514","","84","","89","102","","","0.301250091399783","7.07","0","0","0","0","0","","","","","","63","0","0","0","0","0","","","","","",""
"","Bike","","","","2017-06-07","","0","","","","","1.00042914496528","0","","","","87","102","","","0.552309838861331","33.81","0","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-07","","7157.77978515625","","","","","0.685647515190972","2.90000009536743","","82","","139","156","","","0.796821173253544","47.79","14","26","0","0","0","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-08","","6842.10009765625","","","","","0.667990858289931","2.84500002861023","","81","","131","147","","","0.776932628354435","44.22","16","21","0","0","0","","","","","","","","","","","","","","","","",""
"Zwift - London, UK - Aerobic Z1 ride #3 2x30 Z2","Bike","","","","2017-06-08","","53410.828125","170","364","1242.398","","2.02376057942708","7.33099985122681","","73","","128","152","","","0.713711793130843","102.3","50","54","8","0","0","","","","","","48","22","54","0","0","0","","","","","",""
"","Bike","","","","2017-06-08","","0","","","","","2.00409532335069","0","","","","129","153","","","0.664306815222927","99.7","50","56","6","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-09","","0","","","","","1.05148776584201","0","","","","87","106","","","0.554258644200011","35.83","1","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-10","","164238.0625","","","","","5.68345431857639","8.02700042724609","","","","129","164","","","0.648915094741978","276.91","144","125","50","0","0","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-11","","7689.7998046875","","","","","0.75037109375","2.84699988365173","","82","","139","153","","","0.780364360886999","50.25","13","31","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-11","","0","","","","","2.87828586154514","0","","","","110","146","","","0.5890072046986","113.58","90","29","0","0","0","","","","","","","","","","","","","","","","",""
"Zwift - Watopia - Aerobic Z1 ride #3 2x30 Z1","Bike","","","","2017-06-11","","81200.21875","153","283","1624.844","","2.94845052083333","7.64900016784668","","75","","110","146","","","0.685230603613632","129.83","90","31","0","0","0","","","","","","154","40","56","2","0","0","","","","","",""
"","Bike","","","","2017-06-13","","0","","","","","1.71652994791667","0","","","","122","153","","","0.630337480459352","76.59","31","46","4","0","0","","","","","","","","","","","","","","","","",""
"Zwift - Watopia - Over Unders Z1/Z2 3x10 min","Bike","","","","2017-06-13","","52259.44140625","169","263","1023.414","","1.6725","8.67899990081787","","81","","122","153","","","0.697416998814399","81.17","30","46","5","0","0","","","","","","32","44","28","1","0","0","","","","","",""
"","Run","","","","2017-06-14","","3243.44995117188","","","","","0.334183349609375","2.69600009918213","","80","","121","139","","","0.73979819260557","19.76","17","1","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-14","","0","","","","","0.834419691297743","0","","","","78","90","","","0.521591764477454","25.04","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - London - Recovery","Bike","","","","2017-06-14","","17276.869140625","88","163","241.263","","0.753888888888889","6.36499977111816","","78","","78","90","","","0.33603187981898","8.39","","","","","","","","","","","46","0","0","0","0","0","","","","","",""
"","Bike","","","","2017-06-15","","23738.369140625","","","","","1.20519327799479","5.47100019454956","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-17","","15148.7197265625","","","","","1.04545552571615","4.02500009536743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Run","","","","2017-06-17","","4590.39013671875","","","","","0.43780999077691","2.91199994087219","","80","","","","","","0.78019536612039","28.95","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Watopia - Recovery","Bike","","","","2017-06-19","","23427.0390625","87","158","321.872","","1.01995808919271","6.38000011444092","","79","","0","0","","","0.335272623919482","11.26","","","","","","","","","","","61","0","0","0","0","0","","","","","",""
"","Bike","","","","2017-06-19","","0","","","","","0.992713080512153","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - London - Recovery","Bike","","","","2017-06-21","","22174.4609375","82","159","301.216","","1.0125","6.08300018310547","","81","","75","88","","","0.314682909046089","9.98","","","","","","","","","","","73","0","0","0","0","0","","","","","",""
"","Run","","","","2017-06-21","","4363.18994140625","","","","","0.416978047688802","2.90700006484985","","82","","132","144","","","0.795368845190933","28.67","16","9","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-21","","0","","","","","1.00372361924913","0","","81","","76","88","","","0.52035609850467","30.12","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-06-22","","1450","","","","","0.443954724205865","0.907238322747843","","21","","","","","","0.254246170183465","0.73","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-06-23","","2550","","","","","0.777892781363593","0.910528928039649","","22","","","","","","0.255179356709129","1.29","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-25","","47305.03125","","","","","1.79231133355035","7.33099985122681","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-25","","0.119999997317791","","","","","0.00105444444550408","0.0320000015199184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-26","","140451.234375","","","","","5.93593098958333","6.57299995422363","","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-26","","0","","","","","0.330445556640625","0","","","","75","93","","","0.528140120100558","9.93","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-27","","66853.1015625","","","","","3.69845187717014","5.02099990844727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-28","","122829.2421875","","","","","6.15766221788194","5.54099988937378","","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-29","","87178.1171875","","","","","4.29324869791667","5.64099979400635","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-06-30","","98815.6171875","","","","","5.53024359809028","4.96299982070923","","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-07-01","","109139.1171875","","","","","5.63588107638889","5.37900018692017","","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travel","Day Off","","","","2017-07-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run (ZR)","Run","Run duration @ ZR with a cadence of at least 88 steps per minute","0.416666666666667","","2017-07-04","Happy 4th of July! This run will likely NOT feel good ... you're coming off of some massive cycling volume and will be fighting some jetlag. Just go through the motions and get it done! You'll thank me for it!","4019.53002929688","","",""," *07/04/2017 Raul J Luzardo: It did hurt*","0.412540554470486","2.70600008964539","","80","","114","121","","","0.763150537266014","26.03","24","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2017-07-05","","4806.75","","","","","0.516791653103299","2.58400011062622","","80","","","","","","0.677067685148605","25.96","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-07-06","","1375","","","","","0.425395279990302","0.897577584974486","","20","","","","","","0.251614190379568","0.68","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #1 (steady)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 95+ throughout during base phase and 90+ during build phase!","1","","2017-07-06","","0","147","277","529.367","","1.00083719889323","0","","75","","114","131","","","0.606675266218452","36.48","47","0","0","0","0","","","","","","24","33","3","0","0","0","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.416666666666667","","2017-07-06","","","","",""," *07/07/2017 Raul J Luzardo: Fatigued, I'm sleepy all the time*","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2017-07-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Watopia - New Workout","Bike","","","","2017-07-06","","29152.4296875","154","286","555.575","","1.00361111111111","8.06799983978271","","75","","111","131","","","0.631242427544515","39.69","47","0","0","0","0","","","","","","29","32","5","0","0","0","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.666666666666667","","2017-07-07","","6934.7998046875","","","","","0.750969984266493","2.56500005722046","","80","","123","142","","","0.726669377378309","43.62","40","2","0","0","0","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-07-07","","2743.19999583034","","","","","0.689424170388116","1.10527021182444","","21","","","","","","0.279456230886752","1.5","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #1 (steady)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 95+ throughout during base phase and 90+ during build phase!","3","","2017-07-08","","14493.580078125","","","","","1.06382887098524","3.78399991989136","","","","145","168","","","0.755551457721792","67.36","11","21","31","1","0","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.5","","2017-07-08","","3456.02001953125","","","","","0.359337768554688","2.67199993133545","","80","","151","163","","","0.713369529543698","19.75","1","17","3","0","0","","","","","","","","","","","","","","","","",""
"Tabata Intervals (20s)","Bike","Warmup 20 min @ ZR Main Set 8 X (20 seconds all out at 85-95 rpm, 10 seconds total rest) Cooldown to final ride time @ ZR","1","","2017-07-09","","98043.640625","184","478","2097.977","","3.16737521701389","8.59799957275391","","79","","129","155","","","0.781587882352633","192.7","94","86","8","0","0","","","","","","49","55","42","26","13","6","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.75","","2017-07-09","","6269.1298828125","","","","","0.662506103515625","2.62899994850159","","80","","129","143","","","0.734103200940823","39.13","37","3","0","0","0","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2017-07-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/shop/358-catId.562036747_358-productId.0.html","","","2017-07-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-07-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-07-10","","2285.99999652528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Weeks Kona","Other","","","","2017-07-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-07-11","","2285.99999652528","","",""," *07/13/2017 Tara Strassburg: Are you able to swim on your own after masters? I'd like to see you hit the prescribed volume - which may mean doing some extra swimming on your own.*","0.567268058988783","1.11940023587218","","21","","","","","","0.264160271635234","1.05","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Ride #1 (Z2 2 X 15 min reps)","Bike","Warmup 20 min @ Z1 Main Set 2 X (15 min @ Z2, 5 min @ ZR/Z1) Cooldown To final ride time @ ZR/Z1 (as you feel) **Keep cadence at 90 rpm throughout","1.75","","2017-07-11","","60883.5","166","831","1289.415","","2.15704779730903","7.84000015258789","","76","","127","163","","","0.75882953921569","123.64","70","43","13","0","0","","","","","","49","35","21","13","6","7","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.5","","2017-07-11","","4389.22998046875","","","","","0.501523878309462","2.43099999427795","","76","","114","126","","","0.699233919761381","26.71","29","0","0","0","0","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2017-07-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-07-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.916666666666667","","2017-07-12","","8978.3095703125","","",""," *07/13/2017 Tara Strassburg: Nice work! Slowly but surely we're building on the run durability.*","0.916513061523437","2.72099995613098","","81","","145","170","","","0.723891330609782","53.11","4","49","2","0","0","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.5","","2017-07-13","","4798.64990234375","","","","","0.5009375","2.66100001335144","","80","","132","142","","","0.723521113804099","28.55","18","11","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #1 (steady)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 95+ throughout during base phase and 90+ during build phase!","1.75","","2017-07-13","","8054.27001953125","","","","","0.750874430338542","2.98000001907349","","","","106","132","","","0.599752160276604","29.7","33","0","0","0","0","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2017-07-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sharpen Swim","Swim","4 X (250 EZ pull, 50 FREE all out) 300 EZ pull","0.433333333333333","1371.59997558594","2017-07-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-07-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. *insert 3x30 second accelerations halfway through","0.333333333333333","","2017-07-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the race. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.5","","2017-07-15","","6424.6298828125","","","","","0.634683024088542","2.81200003623962","","80","","165","176","","","0.770668108520434","41.29","0","1","37","0","0","","","","","","","","","","","","","","","","",""
"Race! XTERRA","Brick","","3","","2017-07-15","swim 750m bike 12mi run 6mi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-07-15","","13730.1796875","","","","","1.55315836588542","2.45600008964539","","17","","148","167","","","0.688153906832284","50.61","10","50","31","0","0","","","","","","","","","","","","","","","","",""
"","Other","","","","2017-07-15","","1.83000004291534","","","","","0.000303888883855608","1.67499995231628","","","","156","156","","","0.964642814530789","0.02","0","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-07-15","","26.7999992370605","","","","","0.00262138896518283","2.83999991416931","","","","156","157","","","0.923787263049316","0.23","0","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Other","","","","2017-07-15","","3.32999992370605","","","","","0.000584722227520413","1.58200001716614","","","","156","156","","","0.76676255451967","0.03","0","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-07-15","","18465.5390625","","","","","1.19912692599826","4.27799987792969","","","","153","167","","","0.807379737840519","86.99","0","15","56","0","0","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #3 (ZR/Z1 as you feel)","Bike","Start in ZR and work your way into Z1 if you feel good. Otherwise, stay in ZR.","2","","2017-07-16","","","","",""," *07/20/2017 Raul J Luzardo: Not done, low motivation*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2017-07-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.75","","2017-07-16","","","","",""," *07/20/2017 Raul J Luzardo: Not done, low motivation*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-07-17","","2285.99999652528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2017-07-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-07-17","","0","","","","","6.36328667534722","0","","77","","78","92","","","0.508525016503347","190.92","","","","","","","","","","","","","","","","","","","","","",""
"14 Weeks Kona","Other","","","","2017-07-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/shop/358-catId.562036747_358-productId.0.html","","","2017-07-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2017-07-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #1 (steady)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 95+ throughout during base phase and 90+ during build phase!","1.75","","2017-07-18","","","","",""," *07/20/2017 Raul J Luzardo: NOT DONE, time contraigned*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-07-18","","2285.99999652528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.5","","2017-07-18","","","","",""," *07/20/2017 Raul J Luzardo: NOT DONE, time contraigned*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2017-07-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-07-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","1","","2017-07-19","","9504.91015625","","","","","1.01036831325955","2.61299991607666","","81","","149","166","","","0.678234542946433","51.5","2","50","8","0","0","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.5","","2017-07-20","","4420.8701171875","","","","","0.699937744140625","1.75399994850159","","59","","107","125","","","0.525293156068215","21.21","28","0","0","0","0","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2017-07-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Ride #1 (Z2 2 X 15 min reps)","Bike","Warmup 20 min @ Z1 Main Set 2 X (15 min @ Z2, 5 min @ ZR/Z1) Cooldown To final ride time @ ZR/Z1 (as you feel) **Keep cadence at 90 rpm throughout","1.75","","2017-07-20","","0","169","332","1061.284","","1.7523297797309","0","","74","","124","153","","","0.72982680051576","92.84","52","33","9","0","0","","","","","","39","33","14","18","0","0","","","","","",""
"Zwift - Richmond - Aerobic Z2 ride #3 2x15 Z2","Bike","","","","2017-07-20","","48199.48828125","162","260","1051.523","","1.79469143337674","7.46000003814697","","81","","123","152","","","0.692041439996338","84.54","52","33","10","0","0","","","","","","41","35","30","1","0","0","","","","","",""
"","Run","","","","2017-07-21","","5860.64990234375","","","","","0.619645589192708","2.62700009346008","","81","","143","151","","","0.726791225323382","35.87","3","34","0","0","0","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-07-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-07-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","1","","2017-07-21","","3608.38989257813","","","","","0.40439442952474","2.47900009155273","","80","","113","135","","","0.691015864890039","20.92","20","0","0","0","0","","","","","","","","","","","","","","","","",""
