"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Skin Up Steamboat Mountain","Other","","2","","2019-02-10","","41735.55078125","","","","","3.97564506530762","2.91599988937378","","","","90","140","","","0.543259316631636","134.49","238","0","0","0","0","","","","","","","","","","","","","","","","",""
"BUILD WEEK 1","Other","","","","2019-02-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2019-02-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Low Z2 Aerobic Run","Run","Warmup 10 minutes easy. Run endurance pace in low Aerobic Zone 2. Breathing stays very comfortable! Walk some after the run. Cadence is 90+ steps per minute.","0.833333333333333","","2019-02-11","","9916.009765625","","",""," *02/12/2019 Keith Kruelskie: 147 avg HR*","0.833740592002869","3.30399990081787","","89","","143","156","","","0.892825473866403","73.3","10","32","0","0","0","","","","","","","","","","","","","","","","4","3"
"Yoga Workout","Strength","Yoga Class or Yoga Excercises/Stretches on your own","0.5","","2019-02-11","","","","",""," *02/12/2019 Keith Kruelskie: I need more stretching!*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Swim, Quality 50s + strength {3000} [1:25 base]","Swim","Warm up 400 swim 200 kick 300 pull 8 x 50 choice @ 50 Main Set 8 x 50 swim HARD @ 45 2 x 100 easy @ 2:00 6 x 50 swim descend to HARD 1-3; 4-6 @ 50 2 x 100 easy @ 2:00 4 x 50 swim @ 40, just make the interval 2 x 100 easy @ 2:00 2 x 50 swim HARD @ 2:00 2 x 100 easy @ 2:00 Warm down 200 easy","1","2743","2019-02-11","","2743.20007324219","","","","","0.739363332854377","1.03027622129988","","24","","","","","","0.788967107068624","36.31","","","","","","","","","","","","","","","","","","","","","",""
"Recovery with sprints","Bike","Warmup 15 minutes easy Pedal with very light pressure on the pedals, spinning an easy gear in Z1. Perform 6 x 10 sec 90% sprints throughout the ride. Focus sprinting at a high cadence (120 rpm+) and good sprinting form.","0.666666666666667","","2019-02-12","","0","173","788","415.184"," *02/12/2019 Keith Kruelskie: Only 700W but felt good*","0.667259156703949","0","","90","","126","157","","","0.635873788672009","26.6","33","5","0","0","0","","","","","","31","4","0","0","0","1","","","","","3","3"
"~Easy Shake-Out Run","Run","Easy Run to shake out the legs. Do not force the pace. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.583333333333333","","2019-02-12","","6363.81005859375","","","","","0.585129976272583","3.02099990844727","","87","","137","156","","","0.816728551592644","42.65","21","6","0","0","0","","","","","","","","","","","","","","","","",""
"Double Hip Flexor Stretch","Other","Take 5 minutes to stretch the hips fully. Do both sides, 2 times through, holding 30-45 seconds on each leg. Video of the stretch is here although you can adjust it a bit if this stretch is too agressive. https://www.youtube.com/watch?v=FJ4exDo_3ew","0.0833333333333333","","2019-02-12","","","","","","","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/20 Anaerobic/Aerobic LT Test","Bike","Warmup: 20 minutes easy in Zones 1 and 2. Ride 3 X 1 minute fast pedaling at 100rpm to get things moving. Ride 5 minutes easy. Perform the test on a relatively flat road or on an indoor trainer. Main Set: Ride 3 minutes ALL OUT BEST EFFORT. Ride easy 10 minutes. Rice 20 min Time Trial BEST EFFORT. Make both of these tests as steady as possible. Do not go too hard at the beginning so that you can't hold a steady effort. Ride any remaining time easy. Cool Down 110 minutes. Record your average heartrate and average normalized power (if using a powermeter) for both the 3 minute and 20 minute efforts.","1.16667","","2019-02-13","","0","212","851","765.138","","1.0014591217041","0","","90","","135","178","","","0.839993695665895","70.14","44","2","3","9","0","","","","","","32","9","1","1","9","1","","","","","9","7"
"Swim, Neg Splits/50s {3000}","Swim","Warmup Set: ‎400 Swim 400 pick up the pace swim Kick 100 Pull 100 Main Set: 1 x 400 neg split 4 x 50 swim 1 x 300 neg split 4 x 50 swim 1 x 200 neg split 4 x 50 swim 1 x 100 neg split 4 x 50 swim Take 10 seconds betwen the 50s. 20 sec on everything else. Negative Split means pick up the pace as you go. Swim 200 easy freestyle cool down","1","2743","2019-02-13","","2743.20007324219","","","","","0.760990281105042","1.00103857868078","","23","","","","","","0.766545071965531","34.28","","","","","","","","","","","","","","","","","","","","","",""
"Bike, Z1 Recovery","Bike","Easy bike in Active Recovery Zone. Very light effort on the pedals. Low heartrate and easy pace.","1","","2019-02-14","","0","225","450","811.136"," *02/14/2019 Keith Kruelskie: 4x4 min at 340W*","1.00067365169525","0","","89","","143","177","","","0.822470777134621","67.09","24","11","7","10","0","","","","","","27","7","1","1","17","0","","","","","5","5"
"Run, Z2 Aerobic Hill Repeats","Run","Warmup 10 minutes easy. Find a gradual hill that is at least a minute long, but no more than 2 minutes. For 20 minutes, alternate running up that hill and then recovering with an easy jog back down to the start. HR stays mostly in zone 2. A little in zone 3 is okay, but do not force it up. Run any remaining time/mileage in zone 2. Walk a few minutes for a cool down.","1","","2019-02-14","","11776.9599609375","","","","","1.0041766166687","3.25799989700317","","89","","153","170","","","0.903853478157252","90.89","2","37","16","2","0","","","","","","","","","","","","","","","","5","3"
"Double Hip Flexor Stretch","Other","Take 5 minutes to stretch the hips fully. Do both sides, 2 times through, holding 30-45 seconds on each leg. Video of the stretch is here although you can adjust it a bit if this stretch is too agressive. https://www.youtube.com/watch?v=FJ4exDo_3ew","0.0833333333333333","","2019-02-14","","","","","","","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run + Drill Set A [run 30 then do drills]","Run","Warmup 5 minutes easy. Run Aerobic Z2 (6/10 RPE) Include 6 x 50 meters of running drills after your run 1) Knees up with skip 2) A-Skips (High Knees) 3) B-Skips (High Knees with leg extension kick) Video for those: https://www.youtube.com/watch?v=PcWsOM144xo 4) Heel Lifts 5) Backwards running 6) Grapevine Cool down 5 minutes walking","0.5","","2019-02-15","","5905.919921875","","","","","0.50103086233139","3.2739999294281","","89","","147","162","","","0.885099904653959","42.72","5","15","7","0","0","","","","","","","","","","","","","","","","5","3"
"Drill Time","Run","","0.25","","2019-02-15","","294.880004882813","","","","","0.527713596820831","0.155000001192093","","15","","131","173","","","0.0734747445287419","0.31","21","0","4","6","0","","","","","","","","","","","","","","","","7","3"
"Supplemental Strength B","Strength","Do approximately 15 repetitions of each exercise. Do 2 sets of each exercise. Lat Pull-Downs (standing, pull bar down) Leg Extensions Leg Hamstring Curls Bench Press/ Pushups Squats/ Leg Press Bent-over rows (one arm or two arm) Dead Lifts Dumbbell Pullover Lunges Side Lateral Raises Biceps Triceps Core work Stretching","0.833333333333333","","2019-02-15","","","","","","","0.833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Long Aerobic Run","Run","Warmup 10 minutes easy. Run aerobic effort in Aerobic Endurance Zone 2. Progress the run from the bottom of zone 2 to the top throughout the run. Cool down 5 minutes easy. Cadence is 90+ steps per minute. Record average HR below.","1.25","","2019-02-16","","13400.6904296875","","",""," *02/16/2019 Keith Kruelskie: Running in snow is hard!*","1.27263832092285","2.92499995231628","","88","","153","171","","","0.790356062561334","88.61","2","46","26","1","0","","","","","","","","","","","","","","","","6","3"
"Alpine Skiing","Other","","","","2019-02-16","","27359.41015625","","","","","3.107013463974","2.44600009918213","","","","88","139","","","0.54282439343796","104.32","186","0","0","0","0","","","","","","","","","","","","","","","","",""
"Hiking","Other","","","","2019-02-17","","7136.97021484375","","","","","2.01739716529846","0.982999980449677","","38","","145","166","","","0.658368573831518","98.55","33","43","22","0","0","","","","","","","","","","","","","","","","",""
"Alpine Skiing","Other","","","","2019-02-17","","10015.3896484375","","","","","0.610648572444916","4.55600023269653","","","","109","136","","","0.592801491367359","23.46","37","0","0","0","0","","","","","","","","","","","","","","","","",""
"Yoga Workout","Strength","Yoga Class or Yoga Excercises/Stretches on your own","0.5","","2019-02-17","","","","",""," *02/18/2019 Keith Kruelskie: Did massage as recovery*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1"
"Indoor Cycling","Bike","","3","","2019-02-17","","0","210","389","2267.692","","3.00166392326355","0","","92","","136","155","","","0.702478135922264","147.86","107","50","0","0","0","","","","","","61","47","37","9","4","0","","","","","6","3"
"BUILD WEEK 2","Other","","","","2019-02-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2019-02-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yoga Workout","Strength","Yoga Class or Yoga Excercises/Stretches on your own","0.5","","2019-02-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Z2 Strength 5 x 200","Swim","Warmup 400 Freestyle Warmup 100 breaststroke, 100 backstroke. Swim 4 X 100 50 Stroke/50 Free. Swim 500 continuous freestyle. Swim 5 X 200 PULL with buoy and paddles. 30 seconds rest 500 cool down of choice","1","2743.19995117188","2019-02-18","","2743.20007324219","","","","","0.748662503030565","1.01744932716832","","23","","","","","","0.779167311616939","35.41","","","","","","","","","","","","","","","","","","","","","",""
"Z3/Z2 Brick Run with 10 minutes of speedwork","Run","Transition from biking to running asap. Run the first 15 minutes progressing from low to high Zone 3. Then settle down and let your pace slowly get back into Zone 2 for the remainder of the run. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.5","","2019-02-18","","5765.0498046875","","","","","0.500468909740448","3.20000004768372","","93","","150","162","","","0.864596062021492","40.74","2","20","8","0","0","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Hilly Run","Run","Warmup easy. Run mostly in zone 2 today but run a hilly route, and allow heartrate to go into LOW zone 3 on the uphills. But don't force heartrate up. Can be done on a treadmill with about 15 minutes total running at 5% grade. Cool down 5 minutes easy jogging.","0.75","","2019-02-19","","8518.98046875","","","","","0.750691413879395","3.15199995040894","","90","","148","168","","","0.851886805896949","59.93","13","13","16","1","0","","","","","","","","","","","","","","","","",""
"Z1 Recovery Bike","Bike","Easy bike in Active Recovery Zone. Do not put any effort on the pedals. Low heartrate and slow pace.","1","","2019-02-19","","0","218","392","785.699","","1.00073051452637","0","","91","","138","171","","","0.816227894059701","66.09","35","3","16","2","0","","","","","","32","2","1","5","16","0","","","","","7","3"
"Supplemental Strength C (1 round)","Strength","Do one set of 15 repetitions of each exercise, using approximately 60 percent of your one-repetition maximum resistance. Concentrate on maintaining good form and on taking a full two seconds on the concentric movement (lifting the weight) and four seconds on the eccentric movement (lowering the weight). Rest 30 to 60 seconds between sets. Squat Lat pulldown Leg extension Bench Press Leg curl (hamstrings) Biceps curl Triceps exercise (choice) Seated row Abdominals (curl-up, reverse & oblique curl, crunch) Side/lateral shoulder raise","0.5","","2019-02-19","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"Run Z3 Fartlek 90/60/30/15","Run","Warmup 15 minutes easy running. Stop and stretch. Run a fartlek of 2 x 90secs; 4 x 60secs, 4 x 30secs; 4 x 15secs with a recovery of the same time between each rep. Run any remaining time in Z2. Cool down 5 minutes easy running.","1.08333333333333","","2019-02-20","","12216.0595703125","","",""," *02/21/2019 Keith Kruelskie: 9.5-9.7 MPH on the fast bits*","1.08500218391418","3.12800002098084","","89","","143","164","","","0.846592683149005","86.32","22","31","10","0","0","","","","","","","","","","","","","","","","7","3"
"Swim, Z2 endurance 2 X 3-2-1 {3600}","Swim","Warmup 400 Freestyle 200 pull 100 kick 100 stroke or drill or choice Swim 1 x 600 (30 sec rest), 2 X 300 (20 secs rest), 3 X 200 (20 secs), 6 X 100 (20 secs). In the 100s, swim the first 75 easy and the last 25 SPRINT! The first part of this ladder is aerobic endurance effort, the 100s include some speed work. Swim 4 X 50 (25 Fly or stroke- 25 easy Freestyle) Cool down 200 Non-Free","1","3292","2019-02-20","","2743.20007324219","","","","","0.761904449462891","0.999534728562924","","23","","","","","","0.765625335573192","34.19","","","","","","","","","","","","","","","","","","","","","",""
"Z4 LT/FTP Ladder 7-6-5-4","Bike","Warm-up 10 minutes in Zone 2 Ride 2 x 30 seconds one leg spin (right leg) 2 x 30 seconds one leg spin (left leg) 1 minute spinning both legs between each interval Main Set Ride 7-6-5-4 minute intervals in Zone 4 lactate threshold (85-95% FTP). Ride 2 minutes between each interval in Zone 1. Cool-down 10 minutes easy spin","1","","2019-02-21","","0","218","408","785.617","","1.00071024894714","0","","91","","138","163","","","0.744596309631329","54.98","31","11","11","0","0","","","","","","26","4","4","18","2","0","","","","","",""
"~Easy Shake-Out Run","Run","Easy Run to shake out the legs. Do not force the pace. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.583333333333333","","2019-02-21","","6743.64013671875","","","","","0.603807508945465","3.10199999809265","","86","","133","174","","","0.840416705048153","46.64","34","1","1","1","0","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2019-02-21","","914.400024414063","","",""," *02/21/2019 Keith Kruelskie: Did some drills and easy swimming to meet the yards I missed yesterday*","0.246769722832574","1.02862468070796","","22","","","","","","0.787959104948636","12.07","","","","","","","","","","","","","","","","","","","","","3","3"
"Z2 Aerobic Run + Drill Set A [run 45 then do drills]","Run","Warmup 5 minutes easy. Run Aerobic Z2 (6/10 RPE) Include 6 x 50 meters of running drills after your run 1) Knees up with skip 2) A-Skips (High Knees) 3) B-Skips (High Knees with leg extension kick) Video for those: https://www.youtube.com/watch?v=PcWsOM144xo 4) Heel Lifts 5) Backwards running 6) Grapevine Cool down 5 minutes walking","0.75","","2019-02-22","","9804.58984375","","","","","0.811547219753265","3.35599994659424","","87","","149","165","","","0.913133826412154","74.56","3","23","13","0","0","","","","","","","","","","","","","","","","",""
"Double Hip Flexor Stretch","Other","Take 5 minutes to stretch the hips fully. Do both sides, 2 times through, holding 30-45 seconds on each leg. Video of the stretch is here although you can adjust it a bit if this stretch is too agressive. https://www.youtube.com/watch?v=FJ4exDo_3ew","0.0833333333333333","","2019-02-22","","","","","","","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"Swim, Z2/Z3 100s-200-50s {2600}","Swim","Warmup 400 swim/200 choice/200 pull 2 times through Main Set: 4 x 100s descending 1-4 200 easy 4 x 50s FAST Take 10 seconds between everything Cool Down: 100 kick on back 100 cooldown","0.833333333333333","2377.43994140625","2019-02-22","","2286.00006103516","","","","","0.614908058378431","1.0323380383298","","23","","","","","","0.790542778233975","30.38","","","","","","","","","","","","","","","","","","","","","",""
"Z2/Z3 Long Ride with 3 x 15 minute cadence variations","Bike","Ride 15 minutes easy warmup. Ride 3 x 15min blocks at high zone 2 to low zone 3 done as 3mins @70rpm, 3mins @80rpm, 3mins @90rpm, 3mins @100rpm, 3mins @race pace rpm Take 5 minutes recovery between each set. Ride any remaining time in Z2 Cool down 5 minutes easy.","3","","2019-02-23","","0","215","420","2335.897","","3.0230405330658","0","","89","","139","165","","","0.700737538803598","147.88","88","41","18","0","0","","","","","","39","45","35","7","4","0","","","","","6","3"
"SKin and Ski","XC-Ski","","","","2019-02-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Drill Time","Run","","0.25","","2019-02-23","","3741.09008789063","","","","","0.341229438781738","3.04500007629395","","87","","142","151","","","0.812855785645937","24.33","4","7","0","0","0","","","","","","","","","","","","","","","","",""
"Hiking","Other","","","","2019-02-23","","1008.07000732422","","","","","0.407780826091766","0.686999976634979","","35","","141","157","","","0.642053520056665","18.18","11","9","0","0","0","","","","","","","","","","","","","","","","",""
"Alpine Skiing","Other","","","","2019-02-23","","1002.09997558594","","","","","0.0921519473195076","3.02099990844727","","","","119","137","","","0.617318057071145","3.66","6","0","0","0","0","","","","","","","","","","","","","","","","",""
"Long Z2/Z3 Hilly Endurance/Tempo Run","Run","Warmup 15 minutes easy. Run aerobic effort on a course with rolling mostly in Aerobic Zone 2. Allow heartrate to go up into Tempo Zone 3 on uphills, if feeling good. Do not run more than 25 minutes total in Zone 3. Cool down 10 minutes easy. Walk some after the run. Cadence is 88+ steps per minute. Try to include some rolling hills today.","1.41666666666667","","2019-02-24","","17388.51953125","","","","","1.4397166967392","3.35500001907349","","88","","145","169","","","0.902197797799603","131.03","29","38","7","1","0","","","","","","","","","","","","","","","","5","5"
"Pushups and dips + core, 60 of each","Strength","Do 4 sets of the following with as much recovery in between as needed 15 pushups 15 dips on a chair 2 minutes of crunches/planks","0.333333333333333","","2019-02-24","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Swim, Z2/Z3 300/100s/50s [1:35 base] {3400}","Swim","Warmup 500 Swim 100 Kick 200 Pull 4x50 Choice @ 50 Main Set, 2 sets of 1 x 300 neg split @ 4:45 4 x 100 pace (75%) @ 1:35 8 x 50 swim done as: - 2 @ 55 - 2 @ 50 - 2 @ 45 - 2 @ 55 200 easy Cooldown","1","3109","2019-02-25","","3108.96008300781","","","","","0.802137223349677","1.07654439114826","","24","","","","","","0.824187072389689","44.91","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2019-02-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2019-02-25","","0","169","250","458.361","","0.751118302345276","0","","90","","113","123","","","0.53650262689883","21.43","45","0","0","0","0","","","","","","41","0","0","0","0","0","","","","","2","3"
"Yoga Workout","Strength","Yoga Class or Yoga Excercises/Stretches on your own","0.5","","2019-02-25","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Z1 Recovery Bike","Bike","Easy bike in Active Recovery Zone. Do not put any effort on the pedals. Low heartrate and slow pace.","1","","2019-02-26","","0","162","912","591.78","","1.01190006732941","0","","87","","111","155","","","0.566503883904099","32.17","61","0","0","0","0","","","","","","57","0","0","0","0","0","","","","","2","3"
"Z1 Recovery Brick Run","Run","Transition from biking to running asap. Keep run in Zone 1. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.583333333333333","","2019-02-26","","7234.2998046875","","","","","0.632684707641602","3.17600011825562","","86","","126","153","","","0.853283944092145","50.48","35","1","0","0","0","","","","","","","","","","","","","","","","",""
"Hip Opener Yoga","Other","Go through this video at the same speed as the video. https://www.youtube.com/watch?v=IQqbt-oUhV4","0.333333333333333","","2019-02-26","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"Swim, Z3 Mix of Short Stuff {3500} [1:35 base]","Swim","500 warm up (75 freestyle, 25 non-free) 8×25 kick @ :40 16×50 swim (4 @ 1:00, 4 @ 1:55, 4 @ :50, 4 @ :45) 12×75 pull (4 @ 1:20, 4 @ 1:15, 4 @ 1:10) 9×100 swim (3 @ 1:45, 3 @ 1:40, 3 @ 1:35) 200 cool down *3500 Total*","1.08333333333333","3200","2019-02-27","","2743.20007324219","","","","","0.728103336758084","1.04631566725019","","23","","","","","","0.801168351173962","37.44","","","","","","","","","","","","","","","","","","","","","6","5"
"3/20 Anaerobic/Aerobic LT Test","Bike","Warmup: 20 minutes easy in Zones 1 and 2. Ride 3 X 1 minute fast pedaling at 100rpm to get things moving. Ride 5 minutes easy. Perform the test on a relatively flat road or on an indoor trainer. Main Set: Ride 3 minutes ALL OUT BEST EFFORT. Ride easy 10 minutes. Rice 20 min Time Trial BEST EFFORT. Make both of these tests as steady as possible. Do not go too hard at the beginning so that you can't hold a steady effort. Ride any remaining time easy. Cool Down 110 minutes. Record your average heartrate and average normalized power (if using a powermeter) for both the 3 minute and 20 minute efforts.","1.16667","","2019-02-27","","0","225","536","892.949","","1.10133111476898","0","","88","","136","175","","","0.846285560440341","78.36","45","2","5","12","0","","","","","","31","9","2","1","17","0","","","","","5","5"
"Pushups and dips + core, 60 of each","Strength","Do 4 sets of the following with as much recovery in between as needed 15 pushups 15 dips on a chair 2 minutes of crunches/planks","0.333333333333333","","2019-02-27","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","5"
"Z2 Bike, Big Gear 3 x 5, 5 x 1","Bike","Warmup 10 minutes easy. Ride low end Zone 2, add some pickups in the warmup. Then ride 3 x 5 minutes at ""big gear"" efforts. Shift into a gear that allows rpm to be ~60-70, and focus on a smooth steady pedal strokes, ride into zone 3 (or 8/10 on the RPE scale) if feeling good. Ride 3 minutes high cadence in between efforts. Then ride 6 x 1 minute big gear climbs pushing the effort in and out of the saddle. Take 1 minute easy spinning between each. Cool down 10 min with high cadence zone 1 riding.","1","","2019-02-28","","0","225","400","813","","1.00556635856628","0","","83","","136","156","","","0.754748485752972","56.94","35","16","1","0","0","","","","","","18","7","5","16","3","0","","","","","6","3"
"Swim, endurance 500s {3300}","Swim","Warmup 400 Freestyle Warmup 2x 100 drill Main set: Swim 4 X 500 with 30 seconds rest in between. Record times and rest taken. Kick 4 X 100 alternating on back and front. Fins optional to loosen ankles/lats Cool Down Drill: 6 X 50 sighting drill (look forward by barely taking goggles out of the pool. Don't sight on a breath, sight between breaths).","1","3017.52001953125","2019-03-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Breck for skiing - can swim","Other","","","","2019-03-01","","73429.421875","","","","","6.58866214752197","3.09599995613098","","","","103","161","","","0.55721897557772","237.58","381","5","1","0","0","","","","","","","","","","","","","","","","6","3"
"Log skiing time","XC-Ski","","","","2019-03-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Breck","Other","","","","2019-03-02","","5489.77001953125","","","","","1.2500331401825","1.22000002861023","","31","","124","159","","","0.602879974052577","50.59","61","2","2","0","0","","","","","","","","","","","","","","","","",""
"Log skiing time","XC-Ski","","","","2019-03-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I assume skiing all weekend","Other","","","","2019-03-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Long Z2/Z3 Hilly Endurance/Tempo Run","Run","Warmup 15 minutes easy. Run aerobic effort on a course with rolling mostly in Aerobic Zone 2. Allow heartrate to go up into Tempo Zone 3 on uphills, if feeling good. Do not run more than 25 minutes total in Zone 3. Cool down 10 minutes easy. Walk some after the run. Cadence is 88+ steps per minute. Try to include some rolling hills today.","1.33333333333333","","2019-03-02","","12949.330078125","","","","","1.28666186332703","2.7960000038147","","84","","147","164","","","0.761656537400796","83.23","10","42","12","0","0","","","","","","","","","","","","","","","","",""
"Breck - skiing","Other","","","","2019-03-03","","57849.8984375","","","","","6.50947332382202","2.46900010108948","","","","97","157","","","0.545616390160133","224.94","386","3","1","0","0","","","","","","","","","","","","","","","","7","3"
"Log skiing time","XC-Ski","","","","2019-03-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2019-03-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BUILD WEEK 3","Other","","","","2019-03-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"In Breckenridge","Other","","","","2019-03-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"log your skiing","XC-Ski","","","","2019-03-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2019-03-04","","0","226","530","848.175","","1.04334223270416","0","","87","","128","163","","","0.809979207394185","67.87","40","11","2","0","0","","","","","","31","2","3","18","4","0","","","","","6","3"
"Swim, Z4 Speed Set {3200}","Swim","Warmup: Swim 500 alternate by 50, free/stroke 200 alternate by 50 kick/swim 100 IM 2x25 fly *All the above on 10s RI Main Set: Two Times The Following: 2x50, sprint 15m, easy 35m -- 15s RI 100, easy 2x50, sprint 20m, easy 30m -- 15s RI 100, easy 2x50, sprint 25m, easy 25m -- 15s RI 100, easy 2x50, max effort 50, first from a dive, second from a push, 30 sec RI 4x100, pullbuoy, first and last easy, middle two steady, 10s RI Cool down: 150 easy cool down sprint = max effort","1","2926.080078125","2019-03-05","","2926.080078125","","","","","0.785439168612162","1.03454350094825","","24","","","","","","0.792196601145432","39.05","","","","","","","","","","","","","","","","","","","","","",""
