date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2018-04-17,Pool Swimming,False,Lap Swimming,"2,800",544,00:55:20,0,0,0.0,0,0,0 days 00:01:27,0 days 00:01:06,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,850,30,22,0,0,55:20,0:00,0.0,0:00,No,00:00.00,40,0.0,0,0,0,3,garmin,0
2018-04-17,Indoor Cycling,False,Indoor Cycling,0.00,"1,508",02:00:08,125,141,2.3,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,83,99,218,50% L / 50% R,88.9,228,210,329,0.0,0.0,10077,0,0,0,0,2:00:08,0:00,0.0,0:00,No,00:00.00,20,0.0,0,0,0,3,garmin,0
2018-04-17,Treadmill Running,False,Treadmill Running,6.18,610,00:50:02,136,160,2.2,176,195,0 days 00:08:05,0 days 00:06:48,13,30,1.13,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-18,Pool Swimming,False,Lap Swimming,"3,300",549,01:13:02,0,0,0.0,0,0,0 days 00:01:27,0 days 00:01:03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,857,30,22,0,0,1:13:02,0:00,0.0,0:00,No,00:00.00,56,0.0,0,0,0,3,garmin,0
2018-04-18,Running,False,Lafayette Running,1.64,112,00:15:20,110,121,1.1,169,176,0 days 00:09:20,0 days 00:08:38,30,36,1.02,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:20,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-19,Pool Swimming,False,Lap Swimming,"2,400",490,00:48:32,0,0,0.0,0,0,0 days 00:01:31,0 days 00:01:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,774,31,21,0,0,48:32,0:00,0.0,0:00,No,00:00.00,42,0.0,0,0,0,3,garmin,0
2018-04-19,Running,False,Louisville Running,16.06,"1,472",02:03:46,140,162,2.7,179,190,0 days 00:07:42,0 days 00:05:56,620,535,1.17,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:03:46,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-20,Pool Swimming,False,Lap Swimming,"4,000",765,01:35:41,0,0,0.0,0,0,0 days 00:01:28,0 days 00:01:06,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1185,30,22,0,0,1:35:41,0:00,0.0,0:00,No,00:00.00,106,0.0,0,0,0,3,garmin,0
2018-04-20,Indoor Cycling,False,Indoor Cycling,0.00,503,00:44:19,130,161,2.3,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,44:19,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-21,Indoor Cycling,False,Indoor Cycling,0.00,576,01:00:02,106,121,1.4,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,92,169,45% L / 55% R,26.6,184,160,307,0.0,0.0,5212,0,0,0,0,1:00:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-21,Running,False,Lafayette Running,4.20,406,00:35:04,131,143,1.7,182,190,0 days 00:08:22,0 days 00:07:49,98,115,1.07,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:04,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-22,Cycling,False,Lafayette Cycling,112.49,"4,386",05:57:27,132,161,0.0,0,0,18.9,45.3,"5,469","5,449",0.0,0.0,0.0,0,0,88,122,219,48% L / 52% R,255.4,252,205,684,0.0,0.0,29773,0,0,0,0,5:57:27,0:00,50.0,0:00,No,00:00.00,10,0.0,0,0,0,3,garmin,0
2018-04-22,Running,False,Lafayette Running,5.22,630,00:40:21,148,163,2.8,177,189,0 days 00:07:44,0 days 00:06:39,148,148,1.17,7.9,9.5,256,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:21,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-04-23,Pool Swimming,False,Lap Swimming,"2,600",537,00:49:55,0,0,0.0,0,0,0 days 00:01:30,0 days 00:01:11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,865,31,22,0,0,49:55,0:00,0.0,0:00,No,00:00.00,54,0.0,0,0,0,3,garmin,0
2018-04-24,Pool Swimming,False,Lap Swimming,"3,500",680,00:59:55,0,0,0.0,0,0,0 days 00:01:28,0 days 00:01:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1153,31,23,0,0,59:55,0:00,0.0,0:00,No,00:00.00,25,0.0,0,0,0,3,garmin,0
2018-04-24,Treadmill Running,False,Treadmill Running,7.63,842,01:00:02,144,168,2.8,182,190,0 days 00:07:52,0 days 00:06:23,13,7,1.13,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:02,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-04-24,Indoor Cycling,False,Indoor Cycling,0.00,447,00:45:07,115,131,1.6,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,92,179,51% L / 49% R,22.5,194,166,243,0.0,0.0,3891,0,0,0,0,45:07,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-04-25,Indoor Cycling,False,Indoor Cycling,0.00,565,00:48:46,124,166,2.2,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,109,244,49% L / 51% R,45.0,237,195,458,0.0,0.0,4294,0,0,0,0,48:46,0:00,0.0,0:00,No,00:00.00,11,0.0,0,0,0,3,garmin,0
2018-04-25,Pool Swimming,False,Lap Swimming,"3,600",615,01:15:36,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:13,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1010,30,23,0,0,1:15:36,0:00,0.0,0:00,No,00:00.00,78,0.0,0,0,0,3,garmin,0
2018-04-26,Running,False,Lafayette Running,2.93,307,00:20:16,149,172,2.2,183,192,0 days 00:06:55,0 days 00:06:16,59,62,1.28,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:16,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-04-26,Cycling,False,Lafayette Cycling,14.97,444,01:00:34,113,135,1.7,0,0,14.8,29.5,502,499,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:34,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-27,Running,False,Lafayette Running,12.01,"1,161",01:31:12,145,162,2.6,178,190,0 days 00:07:35,0 days 00:06:34,440,427,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:31:12,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-04-27,Pool Swimming,False,Lap Swimming,"2,600",535,00:53:19,0,0,0.0,0,0,0 days 00:01:30,0 days 00:01:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,863,31,22,0,0,53:19,0:00,0.0,0:00,No,00:00.00,52,0.0,0,0,0,3,garmin,0
2018-04-28,Cycling,False,Lafayette Cycling,67.16,"2,611",03:23:50,132,165,0.0,0,0,19.8,47.7,"3,232","3,264",0.0,0.0,0.0,0,0,88,119,238,47% L / 53% R,171.6,267,214,558,0.0,0.0,17260,0,0,0,0,3:23:50,0:00,41.0,0:00,No,00:00.00,20,0.0,0,0,0,3,garmin,0
2018-04-28,Cycling,False,Lafayette Cycling,67.18,"2,609",03:23:30,132,165,3.1,0,0,19.8,47.9,"3,018","3,054",0.0,0.0,0.0,0,0,88,119,238,47% L / 53% R,180.0,267,215,558,0.0,0.0,17253,0,0,0,0,3:23:30,0:00,0.0,0:00,No,00:00.00,21,0.0,0,0,0,3,garmin,0
2018-04-28,Running,False,Denver Running,3.50,404,00:26:01,144,160,2.5,179,188,0 days 00:07:26,0 days 00:06:46,89,66,1.21,7.5,9.0,253,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:01,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-04-30,Pool Swimming,False,Lap Swimming,"3,000",592,00:59:37,0,0,0.0,0,0,0 days 00:01:30,0 days 00:01:05,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,974,31,22,0,0,59:37,0:00,0.0,0:00,No,00:00.00,31,0.0,0,0,0,3,garmin,0
2018-05-01,Indoor Cycling,False,Indoor Cycling,0.00,609,00:50:03,129,143,2.7,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,98,212,48% L / 52% R,35.1,226,205,387,0.0,0.0,4424,0,0,0,0,50:03,0:00,0.0,0:00,No,00:00.00,10,0.0,0,0,0,3,garmin,0
2018-05-01,Running,False,Lafayette Running,5.01,519,00:36:25,141,169,2.5,177,201,0 days 00:07:16,0 days 00:05:18,79,118,1.26,7.5,9.3,255,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,36:25,0:00,0.0,0:00,No,00:00.00,11,0.0,0,0,0,3,garmin,0
2018-05-02,Indoor Cycling,False,Indoor Cycling,0.00,768,01:00:03,129,156,2.3,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,102,226,48% L / 52% R,47.7,244,214,344,0.0,0.0,5381,0,0,0,0,1:00:03,0:00,0.0,0:00,No,00:00.00,7,0.0,0,0,0,3,garmin,0
2018-05-03,Treadmill Running,False,Treadmill Running,3.07,314,00:25:03,134,143,1.7,175,182,0 days 00:08:10,0 days 00:07:39,0,0,1.12,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:03,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-03,Pool Swimming,False,Lap Swimming,"2,000",400,00:36:33,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,635,29,22,0,0,36:33,0:00,0.0,0:00,No,00:00.00,30,0.0,0,0,0,3,garmin,0
2018-05-04,Cycling,False,La Verkin Cycling,13.69,493,00:47:07,115,133,0.0,0,0,17.4,45.3,482,614,0.0,0.0,0.0,0,0,87,105,186,47% L / 53% R,24.2,190,174,358,0.0,0.0,3827,0,0,0,0,47:07,0:00,77.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-04,Open Water Swimming,False,Hurricane Open Water Swimming,552,104,00:08:33.6,125,142,1.4,0,0,0 days 00:01:33,0 days 00:00:48,0,"2,795",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,226,37,26,0,0,8:33.6,0:00,0.0,0:00,No,00:00.00,6,0.0,0,0,0,3,garmin,0
2018-05-05,Multisport,True,Hurricane Multi-Sport,70.12,"3,699",04:35:41,0,172,0.0,0,0,15.3,0 days 00:00:00,"4,003","4,311",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4:35:41,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,1
2018-05-05,Cycling,False,Hurricane Cycling,55.55,"2,378",02:28:57,150,159,0.0,0,0,22.4,47.3,"3,225","3,560",0.0,0.0,0.0,0,0,90,125,275,47% L / 53% R,168.0,306,266,612,0.0,0.0,13022,0,0,0,0,2:28:57,0:00,51.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,1
2018-05-06,Hiking,False,Washington County Hiking,5.90,575,02:24:28,92,131,1.1,74,186,0 days 00:24:28,0 days 00:02:12,"1,509","1,545",0.91,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:24:28,0:00,0.0,0:00,No,00:00.00,6,0.0,0,0,0,3,garmin,0
2018-05-07,Pool Swimming,False,Lap Swimming,"2,050",390,00:36:13,0,0,0.0,0,0,0 days 00:01:32,0 days 00:01:22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,643,31,22,0,0,36:13,0:00,0.0,0:00,No,00:00.00,28,0.0,0,0,0,3,garmin,0
2018-05-08,Running,False,Lafayette Running,2.84,264,00:26:39,122,128,1.4,171,180,0 days 00:09:23,0 days 00:08:33,59,62,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:39,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-08,Pool Swimming,False,Lap Swimming,"2,000",404,00:35:12,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,625,29,22,0,0,35:12,0:00,0.0,0:00,No,00:00.00,37,0.0,0,0,0,3,garmin,0
2018-05-08,Cycling,False,Lafayette Cycling,15.89,561,01:01:59,121,149,2.1,0,0,15.4,28.6,489,495,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:01:59,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-09,Indoor Cycling,False,Indoor Cycling,0.00,697,01:00:09,121,141,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,98,203,46% L / 54% R,38.7,212,193,334,0.0,0.0,5279,0,0,0,0,1:00:09,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-05-09,Running,False,Lafayette Running,6.71,709,00:50:32,144,158,2.3,175,188,0 days 00:07:32,0 days 00:06:32,187,184,1.21,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:32,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-10,Indoor Cycling,False,Indoor Cycling,0.00,"1,193",01:30:04,135,161,3.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,80,96,235,49% L / 51% R,77.7,251,222,341,0.0,0.0,7273,0,0,0,0,1:30:04,0:00,0.0,0:00,No,00:00.00,11,0.0,0,0,0,3,garmin,0
2018-05-10,Pool Swimming,False,Lap Swimming,"3,000",601,00:55:11,0,0,0.0,0,0,0 days 00:01:30,0 days 00:01:15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,984,31,23,0,0,55:11,0:00,0.0,0:00,No,00:00.00,34,0.0,0,0,0,3,garmin,0
2018-05-11,Pool Swimming,False,Lap Swimming,"3,550",656,01:12:47,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1006,30,23,0,0,1:12:47,0:00,0.0,0:00,No,00:00.00,66,0.0,0,0,0,3,garmin,0
2018-05-12,Indoor Cycling,False,Indoor Cycling,0.00,"2,595",03:30:35,123,141,3.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,97,211,48% L / 52% R,146.2,228,206,373,0.0,0.0,18742,0,0,0,0,3:30:35,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-05-12,Running,False,Lafayette Running,3.59,421,00:26:17,148,161,2.5,176,186,0 days 00:07:19,0 days 00:06:37,62,56,1.25,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:17,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-13,Running,False,Lafayette Running,10.01,992,01:15:40,142,163,2.4,179,190,0 days 00:07:33,0 days 00:06:44,331,338,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:15:40,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-13,Cycling,False,Lafayette Cycling,12.98,423,00:53:12,112,140,1.5,0,0,14.6,27.8,430,433,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,53:12,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-14,Running,False,Lafayette Running,3.63,329,00:30:18,127,137,1.6,174,183,0 days 00:08:21,0 days 00:07:17,72,89,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:18,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-14,Indoor Cycling,False,Indoor Cycling,0.00,588,01:00:06,110,125,1.6,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,95,174,47% L / 53% R,28.2,190,163,240,0.0,0.0,5276,0,0,0,0,1:00:06,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-05-14,Pool Swimming,False,Lap Swimming,"3,000",632,01:11:00,0,0,0.0,0,0,0 days 00:01:19,0 days 00:01:01,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,831,27,23,0,0,1:11:00,0:00,0.0,0:00,No,00:00.00,128,0.0,0,0,0,3,garmin,0
2018-05-15,Pool Swimming,False,Lap Swimming,"3,000",603,00:57:29,0,0,0.0,0,0,0 days 00:01:24,0 days 00:01:00,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,912,29,23,0,0,57:29,0:00,0.0,0:00,No,00:00.00,77,0.0,0,0,0,3,garmin,0
2018-05-15,Indoor Cycling,False,Indoor Cycling,0.00,909,01:15:02,128,164,2.9,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,105,248,48% L / 52% R,72.0,259,206,449,0.0,0.0,6706,0,0,0,0,1:15:02,0:00,0.0,0:00,No,00:00.00,36,0.0,0,0,0,3,garmin,0
2018-05-15,Running,False,Lafayette Running,7.55,902,00:55:02,153,172,3.3,180,192,0 days 00:07:18,0 days 00:05:37,266,282,1.23,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,55:02,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0
2018-05-15,Hiking,False,Lafayette Hiking,0.59,49,00:13:57,88,97,1.0,86,121,0 days 00:23:48,0 days 00:17:58,3,16,0.75,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,13:57,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-16,Running,False,Lafayette Running,17.12,"1,687",02:10:23,146,170,3.0,177,192,0 days 00:07:37,0 days 00:06:25,627,627,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:10:23,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-16,Pool Swimming,False,Lap Swimming,"2,400",508,00:44:54,0,0,0.0,0,0,0 days 00:01:30,0 days 00:01:09,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,770,30,21,0,0,44:54,0:00,0.0,0:00,No,00:00.00,42,0.0,0,0,0,3,garmin,0
2018-05-16,Cycling,False,Lafayette Cycling,14.37,361,01:01:55,104,131,1.2,0,0,13.9,28.3,502,495,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:01:55,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-17,Pool Swimming,False,Lap Swimming,"4,000",821,01:18:46,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1215,29,22,0,0,1:18:46,0:00,0.0,0:00,No,00:00.00,109,0.0,0,0,0,3,garmin,0
2018-05-17,Indoor Cycling,False,Indoor Cycling,0.00,441,00:35:09,124,142,2.2,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,84,95,228,48% L / 52% R,28.2,250,210,307,0.0,0.0,2960,0,0,0,0,35:09,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-05-17,Hiking,False,Lafayette Hiking,2.36,237,00:45:23,0,0,0.0,101,124,0 days 00:19:15,0 days 00:16:55,46,49,0.82,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:23,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-05-18,Pool Swimming,False,Lap Swimming,"3,200",607,01:09:20,0,0,0.0,0,0,0 days 00:01:24,0 days 00:01:07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,844,29,23,0,0,1:09:20,0:00,0.0,0:00,No,00:00.00,96,0.0,0,0,0,3,garmin,0
2018-05-18,Running,False,Lafayette Running,4.54,487,00:35:17,141,156,2.1,179,191,0 days 00:07:46,0 days 00:07:04,138,138,1.16,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:17,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-19,Indoor Cycling,False,Indoor Cycling,0.00,"1,245",02:00:09,110,125,1.5,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,94,177,47% L / 53% R,59.1,185,173,303,0.0,0.0,10641,0,0,0,0,2:00:09,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-19,Running,False,Lafayette Running,6.64,745,00:50:05,147,159,2.6,179,188,0 days 00:07:33,0 days 00:06:59,194,203,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:05,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-20,Cycling,False,Lafayette Cycling,31.18,"1,400",01:48:34,127,158,2.6,0,0,17.2,37.5,"1,870","1,896",0.0,0.0,0.0,0,0,82,111,239,48% L / 52% R,97.2,282,215,420,0.0,0.0,8464,0,0,0,0,1:48:34,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,0
2018-05-20,Indoor Cycling,False,Indoor Cycling,0.00,"2,165",02:45:02,133,161,3.2,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,98,232,50% L / 50% R,139.5,269,219,322,0.0,0.0,14615,0,0,0,0,2:45:02,0:00,0.0,0:00,No,00:00.00,11,0.0,0,0,0,3,garmin,0
2018-05-20,Running,False,Lafayette Running,5.45,684,00:41:45,152,171,3.1,174,186,0 days 00:07:40,0 days 00:06:52,174,164,1.21,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:45,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-20,Hiking,False,Boulder County Hiking,3.24,527,01:43:36,99,136,1.3,89,160,0 days 00:31:56,0 days 00:15:22,"1,424","1,407",0.54,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:43:36,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0
2018-05-21,Pool Swimming,False,Lap Swimming,"3,800",770,01:21:48,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:05,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1185,30,23,0,0,1:21:48,0:00,0.0,0:00,No,00:00.00,97,0.0,0,0,0,3,garmin,0
2018-05-22,Pool Swimming,False,Lap Swimming,"5,000","1,003",01:28:06,0,0,0.0,0,0,0 days 00:01:30,0 days 00:01:14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1661,31,23,0,0,1:28:06,0:00,0.0,0:00,No,00:00.00,87,0.0,0,0,0,3,garmin,0
2018-05-22,Indoor Cycling,False,Indoor Cycling,0.00,579,01:00:02,107,120,1.4,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,96,170,47% L / 53% R,27.1,185,161,227,0.0,0.0,5259,0,0,0,0,1:00:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-22,Running,False,Lafayette Running,6.30,683,00:45:44,147,163,2.6,180,190,0 days 00:07:15,0 days 00:05:47,148,190,1.24,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:44,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-23,Indoor Cycling,False,Indoor Cycling,0.00,881,01:10:03,131,150,2.7,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,94,222,47% L / 53% R,53.9,243,211,308,0.0,0.0,6151,0,0,0,0,1:10:03,0:00,0.0,0:00,No,00:00.00,9,0.0,0,0,0,3,garmin,0
2018-05-23,Pool Swimming,False,Lap Swimming,"4,000",748,01:12:33,0,0,0.0,0,0,0 days 00:01:24,0 days 00:00:54,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1164,29,23,0,0,1:12:33,0:00,0.0,0:00,No,00:00.00,72,0.0,0,0,0,3,garmin,0
2018-05-24,Running,False,Louisville Running,8.14,926,01:00:05,151,171,3.0,183,190,0 days 00:07:23,0 days 00:06:34,315,315,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:05,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-05-24,Indoor Cycling,False,Indoor Cycling,0.00,603,00:50:02,128,161,2.4,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,90,107,236,47% L / 53% R,43.1,244,207,515,0.0,0.0,4506,0,0,0,0,50:02,0:00,0.0,0:00,No,00:00.00,40,0.0,0,0,0,3,garmin,0
